SOC,Description,"Employed in Industry (2025)","Employed in Industry (2026)","Employed in Industry (2030)","Change (2026 - 2030)","% Change (2026 - 2030)","% of Total Jobs in Industry (2025)","Median Hourly Earnings","Typical Entry Level Education","Work Experience Required","Typical On-The-Job Training"
41-1011,"First-Line Supervisors of Retail Sales Workers",20.0872951128,20.780412866,22.7220730014,1.94166013537,0.093437033609,0.000811004453003,26.1248104996,"High school diploma or equivalent","Less than 5 years",None
47-2141,"Painters, Construction and Maintenance",20.0305341825,20.2289650412,21.1462459908,0.917280949531,0.0453449273189,0.000808712787203,27.2010948717,"No formal educational credential",None,"Moderate-term on-the-job training"
37-3012,"Pesticide Handlers, Sprayers, and Applicators, Vegetation",19.8561189203,20.2968897923,21.3727620399,1.07587224763,0.05300675417,0.000801670945407,23.0263316769,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-2099,"Financial Specialists, All Other",19.465642103,20.0347918505,21.4731632768,1.43837142637,0.0717936795705,0.00078590583438,33.4565928702,"Bachelor's degree",None,None
35-2012,"Cooks, Institution and Cafeteria",19.2181128511,19.0351840496,18.0920807026,-0.943103347006,-0.0495452707233,0.000775912088365,22.9694835188,"No formal educational credential",None,"Short-term on-the-job training"
43-9071,"Office Machine Operators, Except Computer",19.1896723017,19.2327664591,19.0474061804,-0.185360278722,-0.00963773355829,0.000774763829623,19.6350206616,"High school diploma or equivalent",None,"Short-term on-the-job training"
31-9091,"Dental Assistants",18.8393692839,19.655301412,21.7331150481,2.0778136361,0.105712631547,0.000760620695581,28.1296338945,"Postsecondary nondegree award",None,None
41-3021,"Insurance Sales Agents",18.6373277908,19.0805770683,20.1459716698,1.06539460154,0.0558366027257,0.000752463472336,28.1142895271,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-9021,"Construction Managers",18.4603944193,19.1359148974,20.8653768429,1.7294619455,0.0903778029309,0.000745319964395,60.1869901881,"Bachelor's degree",None,"Moderate-term on-the-job training"
49-9021,"Heating, Air Conditioning, and Refrigeration Mechanics and Installers",18.1759773864,18.1473014867,18.4544665332,0.307165046523,0.0169262105855,0.000733836911105,33.025517469,"Postsecondary nondegree award",None,"Long-term on-the-job training"
15-1231,"Computer Network Support Specialists",17.6702195168,17.9834365115,18.7657381349,0.78230162342,0.0435012308644,0.000713417442875,43.3348345624,"Associate's degree",None,None
17-2071,"Electrical Engineers",17.6050391216,17.883095278,18.7696415573,0.88654627932,0.049574543195,0.0007107858496,58.9190900486,"Bachelor's degree",None,None
51-4081,"Multiple Machine Tool Setters, Operators, and Tenders, Metal and Plastic",17.5531222413,17.7462462053,18.4441004196,0.697854214307,0.0393240466876,0.000708689757474,22.5703166646,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-3099,"Motor Vehicle Operators, All Other",16.9412427287,17.6415726365,19.6105951073,1.96902247074,0.111612638584,0.000683985734029,21.2958166358,"No formal educational credential",None,"Short-term on-the-job training"
35-1012,"First-Line Supervisors of Food Preparation and Serving Workers",16.5265022529,17.04341494,18.3743339176,1.33091897756,0.0780899240111,0.000667241002058,24.111,"High school diploma or equivalent","Less than 5 years",None
51-9124,"Coating, Painting, and Spraying Machine Setters, Operators, and Tenders",16.2792110976,16.4519406281,17.1426514908,0.690710862675,0.0419835494357,0.000657256868951,26.5139318595,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-4041,Machinists,16.2566816796,16.3613226294,16.8954896811,0.534167051768,0.0326481583346,0.000656347266228,33.7097662689,"High school diploma or equivalent",None,"Long-term on-the-job training"
33-1099,"First-Line Supervisors of Protective Service Workers, All Other",16.1298257129,16.7958911948,18.4585019833,1.66261078853,0.0989891378346,0.000651225583429,36.2143358691,"High school diploma or equivalent","Less than 5 years",None
43-5111,"Weighers, Measurers, Checkers, and Samplers, Recordkeeping",15.8174241232,16.2029103207,16.9648297219,0.761919401243,0.0470236140399,0.000638612681643,25.9360597317,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-3071,"Transportation, Storage, and Distribution Managers",15.7013557569,15.619314588,16.9727702129,1.35345562488,0.0866526899916,0.000633926537423,64.3844869017,"High school diploma or equivalent","5 years or more",None
21-1022,"Healthcare Social Workers",15.4616284206,15.9091409005,17.1475230073,1.23838210677,0.0778409163961,0.000624247785944,36.9860823661,"Master's degree",None,Internship/residency
49-3042,"Mobile Heavy Equipment Mechanics, Except Engines",15.2870459015,15.3499491086,15.4131197557,0.0631706471452,0.00411536524964,0.000617199191317,37.8281842197,"High school diploma or equivalent",None,"Long-term on-the-job training"
29-2034,"Radiologic Technologists and Technicians",15.2792705644,15.6434989886,16.7633569048,1.11985791618,0.0715861532637,0.000616885269858,45.8877632371,"Associate's degree",None,None
51-4199,"Metal Workers and Plastic Workers, All Other",15.0720366641,15.034321522,15.1036759862,0.0693544641244,0.00461307575621,0.000608518408364,28.1574577812,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1051,Pharmacists,14.9243207537,15.3181066599,16.4533189291,1.13521226913,0.0741091764362,0.000602554526199,72.7299872637,"Doctoral or professional degree",None,None
43-3071,Tellers,14.4260444418,15.2345257522,17.3435343106,2.10900855837,0.138436114959,0.000582437118378,21.06,"High school diploma or equivalent",None,"Short-term on-the-job training"
45-2092,"Farmworkers and Laborers, Crop, Nursery, and Greenhouse",14.351097025,14.7442286268,15.7088510922,0.96462246538,0.0654237322137,0.000579411191371,16.7672137363,"No formal educational credential",None,"Short-term on-the-job training"
51-3022,"Meat, Poultry, and Fish Cutters and Trimmers",14.132744059,14.3543651678,15.1691218648,0.814756696995,0.0567602041239,0.00057059540872,18.4164360089,"No formal educational credential",None,"Short-term on-the-job training"
27-4011,"Audio and Video Technicians",13.9732017427,14.5761759966,16.1951798682,1.61900387166,0.111071921198,0.000564154047243,34.5837955427,"Postsecondary nondegree award",None,"Short-term on-the-job training"
51-4031,"Cutting, Punching, and Press Machine Setters, Operators, and Tenders, Metal and Plastic",13.7562239808,13.7479738825,13.8038934047,0.055919522222,0.00406747370194,0.000555393787081,24.5620937479,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
31-9099,"Healthcare Support Workers, All Other",13.6240314264,13.5623991138,13.5109918369,-0.0514072769006,-0.00379042649235,0.000550056644889,26.9186701055,"High school diploma or equivalent",None,None
43-4111,"Interviewers, Except Eligibility and Loan",13.4964772009,13.9157372181,15.0801512799,1.16441406174,0.0836760599521,0.00054490677059,23.6878624212,"High school diploma or equivalent",None,"Short-term on-the-job training"
37-3019,"Grounds Maintenance Workers, All Other",13.1209427422,13.4267181955,14.1060875755,0.679369379971,0.0505983197143,0.000529744942349,19.8183363114,"No formal educational credential",None,"Short-term on-the-job training"
19-4021,"Biological Technicians",13.0445835064,13.184387704,13.4074527306,0.223065026613,0.0169188764486,0.000526662014564,25.2203365305,"Bachelor's degree",None,None
41-4011,"Sales Representatives, Wholesale and Manufacturing, Technical and Scientific Products",13.0273862039,13.4100184042,14.3381554525,0.928137048316,0.0692122128653,0.000525967690672,57.996,"Bachelor's degree",None,"Moderate-term on-the-job training"
51-3011,Bakers,12.856728741,13.6217566162,15.5795900612,1.95783344503,0.143728411849,0.000519077566266,19.548,"No formal educational credential",None,"Long-term on-the-job training"
33-9092,"Lifeguards, Ski Patrol, and Other Recreational Protective Service Workers",12.826279852,13.524552241,15.3137237104,1.78917146939,0.132290625043,0.000517848222822,17.2751771841,"No formal educational credential",None,"Short-term on-the-job training"
51-9023,"Mixing and Blending Machine Setters, Operators, and Tenders",12.7691220013,12.9201290162,13.3594600018,0.439330985583,0.0340036067001,0.000515540531757,26.8993252627,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
47-2051,"Cement Masons and Concrete Finishers",12.5975578694,12.8481931837,13.5229055306,0.674712346877,0.0525141813505,0.000508613801495,33.5197678366,"No formal educational credential",None,"Moderate-term on-the-job training"
29-2052,"Pharmacy Technicians",12.5224117226,12.6906679772,13.36317315,0.672505172739,0.0529921020663,0.000505579850961,26.02701718,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
41-9022,"Real Estate Sales Agents",12.5044490926,12.5680357367,12.9597628504,0.391727113771,0.0311685232266,0.00050485462774,34.3545314616,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-5021,"Couriers and Messengers",12.4164920938,12.8775518312,14.0879172892,1.21036545794,0.0939903386763,0.00050130345187,19.8648962831,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-4072,"Molding, Coremaking, and Casting Machine Setters, Operators, and Tenders, Metal and Plastic",12.3500318446,12.4308075498,12.7476526693,0.316845119487,0.0254886996052,0.000498620185767,23.060763366,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-1171,"Nurse Practitioners",12.277029151,13.0366568259,15.5280649294,2.49140810347,0.191107899574,0.000495672775016,66.5233387643,"Master's degree",None,None
11-9041,"Architectural and Engineering Managers",12.2588099606,12.5778717275,13.3964405863,0.818568858805,0.0650800768637,0.00049493719342,80.3203747229,"Bachelor's degree","5 years or more",None
35-3011,Bartenders,11.8797281314,12.1491104218,12.9481787482,0.799068326393,0.0657717560095,0.000479632143647,21.411,"No formal educational credential",None,"Short-term on-the-job training"
15-2031,"Operations Research Analysts",11.78506781,12.279741873,13.8563176645,1.57657579148,0.128388349509,0.000475810327832,47.1389196059,"Bachelor's degree",None,None
29-2099,"Health Technologists and Technicians, All Other",11.776170864,12.1378644556,13.1972373177,1.05937286216,0.0872783565867,0.000475451122533,27.9815526856,"Postsecondary nondegree award",None,None
13-2052,"Personal Financial Advisors",11.724531996,12.024449348,12.75833311,0.733883761965,0.0610326294971,0.000473366254877,48.7440127866,"Bachelor's degree",None,"Long-term on-the-job training"
27-3042,"Technical Writers",11.6808870188,11.825020248,12.2678101505,0.442789902475,0.0374451707641,0.000471604132566,42.9360872616,"Bachelor's degree","Less than 5 years","Short-term on-the-job training"
35-9011,"Dining Room and Cafeteria Attendants and Bartender Helpers",11.3050743781,11.4008815549,11.781878467,0.380996912102,0.033418197555,0.000456431073009,18.252,"No formal educational credential",None,"Short-term on-the-job training"
17-2199,"Engineers, All Other",11.1167907591,11.4273961726,12.3257438536,0.898347681017,0.0786135063009,0.000448829310175,54.5526054552,"Bachelor's degree",None,None
39-6012,Concierges,11.0905619891,11.0787581759,11.1185177597,0.0397595838692,0.00358881232337,0.000447770349814,19.4354215423,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
29-2055,"Surgical Technologists",10.9836616588,11.1152531488,11.6117003418,0.496447192939,0.0446635975169,0.000443454355876,35.2528281131,"Postsecondary nondegree award",None,None
11-3051,"Industrial Production Managers",10.9635157078,11.3430856567,12.2735927557,0.930507099007,0.0820329782541,0.000442640983252,63.2593642308,"Bachelor's degree","5 years or more",None
39-9099,"Personal Care and Service Workers, All Other",10.7495249484,10.9032594286,11.2532513845,0.349991955938,0.0320997549614,0.000434001320332,17.0795796957,"High school diploma or equivalent",None,"Short-term on-the-job training"
43-4071,"File Clerks",10.7177159595,10.3613537946,10.8467587563,0.485404961714,0.0468476389609,0.000432717064213,20.3126360296,"High school diploma or equivalent",None,"Short-term on-the-job training"
15-1242,"Database Administrators",10.6658033823,10.8197533294,10.559719908,-0.260033421406,-0.0240332116167,0.000430621145822,58.2755886412,"Bachelor's degree",None,None
47-2211,"Sheet Metal Workers",10.6592745479,11.050183625,12.1664623379,1.11627871282,0.101019019294,0.000430357550661,44.5867467595,"High school diploma or equivalent",None,Apprenticeship
53-3031,"Driver/Sales Workers",10.4193904374,10.7062006107,11.522210901,0.816010290332,0.0762184756296,0.000420672469581,17.6133889392,"High school diploma or equivalent",None,"Short-term on-the-job training"
35-1011,"Chefs and Head Cooks",10.3129074675,10.6359244791,11.4083659663,0.77244148724,0.0726257025196,0.000416373326153,32.6343082204,"High school diploma or equivalent","5 years or more",None
27-3041,Editors,10.021451884,10.2534087407,10.9274689122,0.67406017143,0.0657401054103,0.000404606098423,37.8259791761,"Bachelor's degree","Less than 5 years",None
17-3031,"Surveying and Mapping Technicians",10.0061371524,10.6317685842,12.2714155305,1.63964694632,0.154221466856,0.000403987781452,27.6572520282,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
21-1018,"Substance Abuse, Behavioral Disorder, and Mental Health Counselors",9.70573594528,9.88743072987,10.4449060009,0.557475271018,0.0563822176103,0.000391859383112,28.2777055463,"Bachelor's degree",None,None
49-9092,"Commercial Divers",9.47704630771,9.97397458181,11.2218637553,1.2478891735,0.125114533155,0.000382626267684,58.05241626,"Postsecondary nondegree award",None,"Moderate-term on-the-job training"
15-1251,"Computer Programmers",9.37145435197,9.51424411451,9.87369467233,0.35945055782,0.0377802538482,0.000378363098062,74.01862142,"Bachelor's degree",None,None
29-1123,"Physical Therapists",9.3186730718,9.46462051115,10.0016826877,0.537062176565,0.0567441849287,0.000376232106656,50.0809334904,"Doctoral or professional degree",None,None
29-9021,"Health Information Technologists and Medical Registrars",9.24106838706,9.58734805108,10.5904986194,1.00315056834,0.104632747554,0.000373098895114,25.6101712141,"Postsecondary nondegree award",None,None
15-2099,"Mathematical Science Occupations, All Other",9.21648722153,9.37925432255,9.74795594115,0.368701618597,0.0393103338407,0.000372106455137,30.2887009426,"Bachelor's degree",None,None
49-3053,"Outdoor Power Equipment and Other Small Engine Mechanics",9.1537796081,9.3945343312,9.97399330195,0.579458970748,0.0616804357001,0.000369574697952,25.5503224477,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
33-1021,"First-Line Supervisors of Firefighting and Prevention Workers",8.98189299423,9.5180418323,10.8927198056,1.37467797334,0.144428654293,0.000362634947802,58.4667816288,"Postsecondary nondegree award","Less than 5 years","Moderate-term on-the-job training"
49-9098,"Helpers--Installation, Maintenance, and Repair Workers",8.75622376988,8.99045077384,9.67079918815,0.68034841431,0.0756745608674,0.000353523778537,20.2490607094,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-5112,"Printing Press Operators",8.72617794653,8.82532640127,9.23540094527,0.410074544003,0.0464656518476,0.000352310708465,21.771,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-6061,"Passenger Attendants",8.66779188634,8.23537698676,6.8911287326,-1.34424825416,-0.163228502633,0.00034995342967,20.2707805385,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-2011,"Computer, Automated Teller, and Office Machine Repairers",8.59553866826,8.71333585803,9.17114593302,0.457810074993,0.0525413093736,0.000347036278243,25.2809154164,"Some college, no degree",None,"Short-term on-the-job training"
19-2041,"Environmental Scientists and Specialists, Including Health",8.56685200592,8.73420152929,9.10666205431,0.37246052501,0.0426439124127,0.000345878082938,42.8719257658,"Bachelor's degree",None,None
11-9141,"Property, Real Estate, and Community Association Managers",8.45972041977,8.92645489913,10.0495938116,1.12313891243,0.125821384314,0.000341552752278,52.1002687157,"High school diploma or equivalent","Less than 5 years",None
15-2041,Statisticians,8.37440290555,8.50895096421,8.9302182707,0.421267306492,0.0495087241969,0.000338108142958,44.9278200094,"Master's degree",None,None
15-1243,"Database Architects",8.18575218713,8.33530893053,8.7667951487,0.431486218172,0.0517660739114,0.000330491558852,67.8375979764,"Bachelor's degree",None,None
43-3061,"Procurement Clerks",8.07337944224,8.20114708365,7.98027599379,-0.220871089863,-0.026931731331,0.000325954621649,22.0288149876,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
17-3025,"Environmental Engineering Technologists and Technicians",7.9544658159,8.01125015498,8.07423516908,0.0629850140995,0.00786207057339,0.000321153602898,42.861165023,"Associate's degree",None,None
39-3091,"Amusement and Recreation Attendants",7.94394037154,8.12652138178,8.89283757396,0.766316192174,0.0942981819862,0.000320728648607,16.776,"No formal educational credential",None,"Short-term on-the-job training"
21-1099,"Community and Social Service Specialists, All Other",7.93840290817,8.26781384536,9.11741055798,0.849596712619,0.102759535775,0.000320505079061,27.612,"Bachelor's degree",None,None
27-3091,"Interpreters and Translators",7.93576769851,8.08692362656,8.63543156574,0.548507939182,0.0678265264408,0.000320398685107,36.3334172205,"Bachelor's degree",None,None
21-1093,"Social and Human Service Assistants",7.87333161694,8.17138914103,8.94274986183,0.7713607208,0.0943977465137,0.000317877890749,22.941,"High school diploma or equivalent",None,"Short-term on-the-job training"
19-1042,"Medical Scientists, Except Epidemiologists",7.82087957762,7.76354439038,7.85924847224,0.0957040818566,0.0123273696967,0.000315760192113,44.618377804,"Doctoral or professional degree",None,None
11-3131,"Training and Development Managers",7.6892192725,7.99392630204,8.25127747941,0.257351177376,0.032193338749,0.000310444538954,77.0156299327,"Bachelor's degree","5 years or more",None
39-9011,"Childcare Workers",7.63067208573,7.92769846172,8.66275859541,0.735060133684,0.092720496022,0.000308080754834,17.1252517637,"High school diploma or equivalent",None,"Short-term on-the-job training"
49-2094,"Electrical and Electronics Repairers, Commercial and Industrial Equipment",7.63052190043,7.54280625788,7.3469108941,-0.19589536378,-0.0259711514631,0.000308074691253,48.5447050776,"Postsecondary nondegree award",None,"Long-term on-the-job training"
43-4131,"Loan Interviewers and Clerks",7.5347192316,7.77366919719,8.44488653272,0.671217335533,0.0863449831099,0.000304206754301,26.5461622057,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-2042,"Emergency Medical Technicians",7.40429850285,7.89858781265,9.1828593697,1.28427155705,0.162595085035,0.000298941147798,23.3637044507,"Postsecondary nondegree award",None,None
43-4181,"Reservation and Transportation Ticket Agents and Travel Clerks",7.25983211495,7.01813111925,6.63700518228,-0.381125936974,-0.0543059014569,0.000293108461852,20.7455570804,"High school diploma or equivalent",None,"Short-term on-the-job training"
43-2011,"Switchboard Operators, Including Answering Service",7.18537279742,7.20582662737,7.08903226731,-0.116794360061,-0.016208322251,0.000290102241366,21.3944739773,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-1122,"Occupational Therapists",7.1702514792,7.24242921305,7.52450116391,0.282071950859,0.0389471464009,0.000289491733264,48.807902895,"Master's degree",None,None
47-4031,"Fence Erectors",7.06160629333,7.16315607533,7.37171444228,0.208558366954,0.0291154296738,0.000285105292529,27.3669297747,"No formal educational credential",None,"Moderate-term on-the-job training"
27-1011,"Art Directors",7.0160003357,7.27161353844,7.93936784227,0.667754303836,0.0918302795254,0.000283263997595,62.3804986648,"Bachelor's degree","5 years or more",None
19-4042,"Environmental Science and Protection Technicians, Including Health",6.96759461956,7.54210249769,8.91079059114,1.36868809345,0.181473016824,0.000281309665211,24.0054356856,"Associate's degree",None,None
19-4099,"Life, Physical, and Social Science Technicians, All Other",6.91452143716,6.59930785741,6.85757634423,0.258268486813,0.0391356930746,0.000279166888545,31.5189980186,"Associate's degree",None,None
49-2022,"Telecommunications Equipment Installers and Repairers, Except Line Installers",6.8497463367,6.94833881917,7.30249029499,0.354151475822,0.0509692294862,0.000276551658638,35.2827273706,"Postsecondary nondegree award",None,"Moderate-term on-the-job training"
47-2231,"Solar Photovoltaic Installers",6.61693087131,6.83512297442,7.38024921417,0.545126239747,0.0797536842844,0.000267151967037,20.3047430946,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
11-3061,"Purchasing Managers",6.56729062244,6.73821581096,7.12941702098,0.391201210025,0.0580570912242,0.000265147791629,77.3161289813,"Bachelor's degree","5 years or more",None
41-3031,"Securities, Commodities, and Financial Services Sales Agents",6.40316190437,6.50699266631,6.76470327961,0.257710613304,0.0396051796152,0.000258521258765,34.5730200991,"Bachelor's degree",None,"Moderate-term on-the-job training"
51-9161,"Computer Numerically Controlled Tool Operators",6.40018374347,6.40112455066,6.42068288151,0.0195583308485,0.00305545231838,0.000258401018497,47.8488908223,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
43-6012,"Legal Secretaries and Administrative Assistants",6.39537962164,6.43655348949,6.5561941313,0.119640641811,0.0185876870295,0.000258207056882,27.707994435,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
51-2041,"Structural Metal Fabricators and Fitters",6.32996419534,6.2468235365,5.99601805706,-0.250805479439,-0.0401492819469,0.00025556597446,33.1723177131,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
41-3011,"Advertising Sales Agents",6.31006598253,6.35555404227,6.3766455133,0.0210914710288,0.0033185888891,0.000254762604016,35.1709784519,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
27-2012,"Producers and Directors",6.3098139049,6.52865823233,7.13300585641,0.604347624079,0.0925684271672,0.000254752426634,35.1113474388,"Bachelor's degree","Less than 5 years",None
43-3099,"Financial Clerks, All Other",6.19003117667,6.30546347867,6.58148896984,0.276025491173,0.0437756069966,0.000249916318763,26.2075705266,"High school diploma or equivalent",None,"Short-term on-the-job training"
51-6031,"Sewing Machine Operators",5.91030568113,5.96118010236,6.43053633201,0.46935622965,0.0787354553278,0.000238622681605,17.973,"No formal educational credential",None,"Short-term on-the-job training"
27-3043,"Writers and Authors",5.89256889816,6.0601408653,6.53608134293,0.475940477632,0.0785362070305,0.000237906576729,39.6358311566,"Bachelor's degree",None,"Long-term on-the-job training"
11-2032,"Public Relations Managers",5.88061603193,6.13508134555,6.7863666974,0.651285351848,0.106157573986,0.000237423991708,76.5440325027,"Bachelor's degree","5 years or more",None
29-1292,"Dental Hygienists",5.78661328983,6.032335903,6.74071531467,0.708379411672,0.117430365792,0.000233628724998,60.9265697953,"Associate's degree",None,None
51-8099,"Plant and System Operators, All Other",5.77591498375,5.86629299867,6.02919649681,0.162903498139,0.0277694104566,0.000233196791588,36.5933488475,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
39-7018,"Tour and Travel Guides",5.72654607844,5.65886759778,5.48961836107,-0.169249236712,-0.0299086758592,0.000231203571405,22.5991727746,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
13-2031,"Budget Analysts",5.64205787592,5.7510286043,6.00051256229,0.249483957989,0.0433807541494,0.000227792444716,40.597933466,"Bachelor's degree",None,None
17-2161,"Nuclear Engineers",5.54947583178,5.67924584754,6.09190965881,0.412663811268,0.0726617269873,0.000224054537265,62.3789278443,"Bachelor's degree",None,None
53-5021,"Captains, Mates, and Pilots of Water Vessels",5.53668018876,5.53489025885,5.45651715717,-0.0783731016817,-0.0141598293763,0.000223537925974,51.0907871804,"Postsecondary nondegree award","Less than 5 years",None
21-1021,"Child, Family, and School Social Workers",5.36381802353,5.47759357508,5.81793479667,0.340341221588,0.0621333468653,0.000216558788914,31.563,"Bachelor's degree",None,None
31-9097,Phlebotomists,5.36071704147,5.39115928441,5.59538181854,0.204222534135,0.0378810054315,0.000216433589864,21.3166301515,"Postsecondary nondegree award",None,None
21-1094,"Community Health Workers",5.30329844937,5.48068640334,6.05769974951,0.577013346167,0.105281219122,0.000214115371626,26.334,"High school diploma or equivalent",None,"Short-term on-the-job training"
29-1071,"Physician Assistants",5.28721665696,5.34158189291,5.52295893419,0.18137704128,0.0339556792194,0.000213466085339,76.4720233475,"Master's degree",None,None
51-8031,"Water and Wastewater Treatment Plant and System Operators",5.2637868743,5.30553620715,5.33751367857,0.03197747142,0.00602718936813,0.000212520131294,40.7579295726,"High school diploma or equivalent",None,"Long-term on-the-job training"
17-2081,"Environmental Engineers",5.22203981924,5.33125773426,5.61540610731,0.284148373046,0.053298562405,0.000210834635693,50.592377185,"Bachelor's degree",None,None
29-1229,"Physicians, All Other",5.16007324429,5.43682952145,6.13185189288,0.695022371423,0.127835969232,0.000208332797195,135.220059175,"Doctoral or professional degree",None,Internship/residency
17-3023,"Electrical and Electronic Engineering Technologists and Technicians",5.13994067822,4.99220724275,4.8941780907,-0.0980291520489,-0.0196364348037,0.000207519964973,39.9827625743,"Associate's degree",None,None
53-5011,"Sailors and Marine Oilers",5.12464298476,5.15175003788,5.28212804822,0.130378010341,0.0253075186844,0.000206902335897,30.6470863132,"No formal educational credential",None,"Moderate-term on-the-job training"
27-1014,"Special Effects Artists and Animators",5.06248950498,5.20537373211,5.53242888855,0.327055156438,0.0628302929376,0.000204392951304,61.74,"Bachelor's degree",None,None
13-2041,"Credit Analysts",5.03163930805,5.0993841067,5.26002645928,0.160642352581,0.0315023048313,0.000203147405453,36.9957690699,"Bachelor's degree",None,None
11-9051,"Food Service Managers",5.02491223166,5.32117379693,6.0223514108,0.701177613869,0.13177122955,0.000202875806471,41.5382952013,"High school diploma or equivalent","Less than 5 years",None
49-3011,"Aircraft Mechanics and Service Technicians",4.98916988264,5.10367605411,5.42634330228,0.322667248169,0.0632225174066,0.000201432744871,43.9666774048,"Postsecondary nondegree award",None,None
29-1127,"Speech-Language Pathologists",4.95679105729,4.97463362566,5.15969065238,0.18505702671,0.037200131836,0.000200125482176,48.9553923646,"Master's degree",None,Internship/residency
29-1126,"Respiratory Therapists",4.93956732515,5.09419730234,5.61035900284,0.516161700501,0.101323460767,0.000199430091215,46.1053176378,"Associate's degree",None,None
43-5031,"Public Safety Telecommunicators",4.79701167028,5.17981423309,5.71117857978,0.531364346691,0.102583668599,0.000193674549204,36.1041486426,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
31-1132,Orderlies,4.76162495156,4.72322962695,4.63346805682,-0.0897615701309,-0.0190042782631,0.000192245845822,23.8523646081,"High school diploma or equivalent",None,"Short-term on-the-job training"
39-3019,"Gambling Service Workers, All Other",4.75186653681,4.92642804333,5.38158112935,0.455153086017,0.0923900810108,0.000191851859585,18.2982671804,"High school diploma or equivalent",None,"Short-term on-the-job training"
43-4081,"Hotel, Motel, and Resort Desk Clerks",4.75000123201,4.92269299349,5.40752662545,0.484833631956,0.0984895122644,0.000191776549769,19.044,"High school diploma or equivalent",None,"Short-term on-the-job training"
11-9121,"Natural Sciences Managers",4.71957820954,4.84617467511,5.18224817563,0.336073500523,0.0693482020468,0.00019054825066,90.6090968833,"Bachelor's degree","5 years or more",None
17-3024,"Electro-Mechanical and Mechatronics Technologists and Technicians",4.64829337364,4.56143678774,4.31514798157,-0.246288806173,-0.0539936905046,0.000187670196695,48.26927103,"Associate's degree",None,None
21-1012,"Educational, Guidance, and Career Counselors and Advisors",4.60101238331,4.91720570137,5.70727699938,0.790071298009,0.160674851936,0.000185761273991,39.3310050861,"Master's degree",None,None
35-9099,"Food Preparation and Serving Related Workers, All Other",4.57360343193,4.65518075707,4.97394883684,0.318768079773,0.0684759832986,0.000184654664988,16.8426124345,"No formal educational credential",None,"Short-term on-the-job training"
39-9032,"Recreation Workers",4.56349639843,4.6938488028,4.45604304014,-0.237805762665,-0.050663277122,0.000184246603617,19.5487083976,"High school diploma or equivalent",None,"Short-term on-the-job training"
27-4031,"Camera Operators, Television, Video, and Film",4.45145346412,4.53302998127,4.77005234499,0.237022363718,0.0522878438257,0.000179722982187,23.2230061465,"Bachelor's degree",None,None
19-2031,Chemists,4.44290726634,4.45963421933,4.53416016057,0.0745259412457,0.0167112228449,0.000179377937998,36.7463020204,"Bachelor's degree",None,None
49-9044,Millwrights,4.39110131957,4.4062901764,4.53144250865,0.125152332241,0.0284031072015,0.000177286324702,37.3350742575,"High school diploma or equivalent",None,Apprenticeship
53-7199,"Material Moving Workers, All Other",4.37361368161,4.46870795558,4.73050110495,0.261793149364,0.0585836335616,0.000176580278807,33.4998853845,"No formal educational credential",None,"Short-term on-the-job training"
31-9093,"Medical Equipment Preparers",4.34276214322,4.33972073272,3.8772921691,-0.462428563625,-0.106557216951,0.000175334678796,24.6693895935,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
53-7063,"Machine Feeders and Offbearers",4.30527097446,4.25179870908,4.11335106377,-0.138447645304,-0.0325621354106,0.000173821010348,20.5573787776,"No formal educational credential",None,"Short-term on-the-job training"
43-4061,"Eligibility Interviewers, Government Programs",4.30246767925,4.32176004883,4.39519803028,0.0734379814522,0.0169926096365,0.000173707830108,27.7546735529,"High school diploma or equivalent",None,"Moderate-term on-the-job training"
25-3041,Tutors,4.2410368628,4.38171212308,4.76835096424,0.386638841158,0.0882392156986,0.000171227622324,19.6676206215,"Bachelor's degree",None,None
